,name,s1,s2,s3,split,audio_path,rating,Q,A
82,CZ1512-41,94.0,98.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-41.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
83,CZ1512-42,90.0,98.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-42.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
83,CZ1512-42,90.0,98.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-42.wav,5.0,What kind of performance might this be?,This is a student's performance.
83,CZ1512-42,90.0,98.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-42.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
84,CZ1512-43,84.0,70.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-43.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
84,CZ1512-43,84.0,70.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-43.wav,4.0,What kind of performance might this be?,This is a student's performance.
84,CZ1512-43,84.0,70.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-43.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
85,CZ1512-44,92.0,93.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-44.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
85,CZ1512-44,92.0,93.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-44.wav,4.5,What kind of performance might this be?,This is a student's performance.
85,CZ1512-44,92.0,93.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-44.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
86,CZ1512-45,90.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-45.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
86,CZ1512-45,90.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-45.wav,4.5,What kind of performance might this be?,This is a student's performance.
86,CZ1512-45,90.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1512-45.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
87,CZ1513-01,60.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-01.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
87,CZ1513-01,60.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-01.wav,3.5,What kind of performance might this be?,This is a student's performance.
87,CZ1513-01,60.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-01.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
88,CZ1513-02,75.0,63.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-02.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
88,CZ1513-02,75.0,63.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-02.wav,4.0,What kind of performance might this be?,This is a student's performance.
88,CZ1513-02,75.0,63.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-02.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
89,CZ1513-03,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-03.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
89,CZ1513-03,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-03.wav,4.5,What kind of performance might this be?,This is a student's performance.
89,CZ1513-03,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-03.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
90,CZ1513-05,90.0,98.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-05.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
90,CZ1513-05,90.0,98.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-05.wav,5.0,What kind of performance might this be?,This is a student's performance.
90,CZ1513-05,90.0,98.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-05.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
91,CZ1513-06,94.0,98.0,87.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-06.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
91,CZ1513-06,94.0,98.0,87.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-06.wav,5.0,What kind of performance might this be?,This is a student's performance.
91,CZ1513-06,94.0,98.0,87.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-06.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
92,CZ1513-07,94.0,93.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-07.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
92,CZ1513-07,94.0,93.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-07.wav,5.0,What kind of performance might this be?,This is a student's performance.
92,CZ1513-07,94.0,93.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-07.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
93,CZ1513-08,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-08.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
93,CZ1513-08,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-08.wav,4.5,What kind of performance might this be?,This is a student's performance.
93,CZ1513-08,85.0,90.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-08.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
94,CZ1513-10,65.0,50.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-10.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
94,CZ1513-10,65.0,50.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-10.wav,3.5,What kind of performance might this be?,This is a student's performance.
94,CZ1513-10,65.0,50.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-10.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
95,CZ1513-11,72.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-11.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
95,CZ1513-11,72.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-11.wav,4.0,What kind of performance might this be?,This is a student's performance.
95,CZ1513-11,72.0,60.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-11.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
96,CZ1513-12,82.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-12.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
96,CZ1513-12,82.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-12.wav,4.5,What kind of performance might this be?,This is a student's performance.
96,CZ1513-12,82.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-12.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
97,CZ1513-13,80.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-13.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
97,CZ1513-13,80.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-13.wav,4.5,What kind of performance might this be?,This is a student's performance.
97,CZ1513-13,80.0,83.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-13.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
98,CZ1513-14,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-14.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
98,CZ1513-14,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-14.wav,4.5,What kind of performance might this be?,This is a student's performance.
98,CZ1513-14,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-14.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
99,CZ1513-15,88.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-15.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
99,CZ1513-15,88.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-15.wav,4.5,What kind of performance might this be?,This is a student's performance.
99,CZ1513-15,88.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-15.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
100,CZ1513-16,90.0,95.0,85.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-16.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
100,CZ1513-16,90.0,95.0,85.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-16.wav,4.5,What kind of performance might this be?,This is a student's performance.
100,CZ1513-16,90.0,95.0,85.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-16.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
101,CZ1513-17,82.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-17.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
101,CZ1513-17,82.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-17.wav,4.5,What kind of performance might this be?,This is a student's performance.
101,CZ1513-17,82.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-17.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
102,CZ1513-18,60.0,85.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-18.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
102,CZ1513-18,60.0,85.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-18.wav,4.0,What kind of performance might this be?,This is a student's performance.
102,CZ1513-18,60.0,85.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-18.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
103,CZ1513-19,70.0,55.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-19.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
103,CZ1513-19,70.0,55.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-19.wav,3.5,What kind of performance might this be?,This is a student's performance.
103,CZ1513-19,70.0,55.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-19.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
104,CZ1513-20,84.0,83.0,82.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-20.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
104,CZ1513-20,84.0,83.0,82.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-20.wav,4.5,What kind of performance might this be?,This is a student's performance.
104,CZ1513-20,84.0,83.0,82.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-20.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
105,CZ1513-21,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-21.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
105,CZ1513-21,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-21.wav,4.5,What kind of performance might this be?,This is a student's performance.
105,CZ1513-21,86.0,93.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-21.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
106,CZ1513-22,87.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-22.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
106,CZ1513-22,87.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-22.wav,4.5,What kind of performance might this be?,This is a student's performance.
106,CZ1513-22,87.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-22.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
107,CZ1513-23,50.0,53.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-23.wav,3.0,"How would you rate the performance, in a scale of 5?",3.0
107,CZ1513-23,50.0,53.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-23.wav,3.0,What kind of performance might this be?,This is a student's performance.
107,CZ1513-23,50.0,53.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-23.wav,3.0,"Which difficulty level is the piece, in a scale of 9?",3
108,CZ1513-24,75.0,58.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-24.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
108,CZ1513-24,75.0,58.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-24.wav,3.5,What kind of performance might this be?,This is a student's performance.
108,CZ1513-24,75.0,58.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-24.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
109,CZ1513-25,82.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-25.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
109,CZ1513-25,82.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-25.wav,4.5,What kind of performance might this be?,This is a student's performance.
109,CZ1513-25,82.0,88.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-25.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
110,CZ1513-26,83.0,88.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-26.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
110,CZ1513-26,83.0,88.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-26.wav,4.5,What kind of performance might this be?,This is a student's performance.
110,CZ1513-26,83.0,88.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-26.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
111,CZ1513-27,90.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-27.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
111,CZ1513-27,90.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-27.wav,5.0,What kind of performance might this be?,This is a student's performance.
111,CZ1513-27,90.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-27.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
112,CZ1513-28,82.0,85.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-28.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
112,CZ1513-28,82.0,85.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-28.wav,4.5,What kind of performance might this be?,This is a student's performance.
112,CZ1513-28,82.0,85.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-28.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
113,CZ1513-29,92.0,93.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-29.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
113,CZ1513-29,92.0,93.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-29.wav,5.0,What kind of performance might this be?,This is a student's performance.
113,CZ1513-29,92.0,93.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-29.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
114,CZ1513-30,70.0,58.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-30.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
114,CZ1513-30,70.0,58.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-30.wav,3.5,What kind of performance might this be?,This is a student's performance.
114,CZ1513-30,70.0,58.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-30.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
115,CZ1513-31,90.0,98.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-31.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
115,CZ1513-31,90.0,98.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-31.wav,5.0,What kind of performance might this be?,This is a student's performance.
115,CZ1513-31,90.0,98.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-31.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
116,CZ1513-32,84.0,80.0,86.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-32.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
116,CZ1513-32,84.0,80.0,86.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-32.wav,4.5,What kind of performance might this be?,This is a student's performance.
116,CZ1513-32,84.0,80.0,86.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-32.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
117,CZ1513-33,73.0,83.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-33.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
117,CZ1513-33,73.0,83.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-33.wav,4.0,What kind of performance might this be?,This is a student's performance.
117,CZ1513-33,73.0,83.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-33.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
118,CZ1513-34,93.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-34.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
118,CZ1513-34,93.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-34.wav,5.0,What kind of performance might this be?,This is a student's performance.
118,CZ1513-34,93.0,93.0,88.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-34.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
119,CZ1513-35,78.0,73.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-35.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
119,CZ1513-35,78.0,73.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-35.wav,4.0,What kind of performance might this be?,This is a student's performance.
119,CZ1513-35,78.0,73.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-35.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
120,CZ1513-36,50.0,53.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-36.wav,3.0,"How would you rate the performance, in a scale of 5?",3.0
120,CZ1513-36,50.0,53.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/6/wav/CZ1513-36.wav,3.0,What kind of performance might this be?,This is a student's performance.
