,split,audio_path,shape,Q,A
6011,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0312.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6012,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0312.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6013,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0007.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6014,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0007.wav,5_3,How is the articulation in the piece?,The piece is played with staccato articulation.
6015,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0007.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6016,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0007.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6017,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0020.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6018,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0020.wav,5_3,How is the articulation in the piece?,The piece is played with staccato articulation.
6019,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0020.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6020,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0020.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6021,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0025.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6022,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0025.wav,5_3,How is the articulation in the piece?,The piece is played with staccato articulation.
6023,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0025.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6024,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0025.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6025,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0278.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6026,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0278.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6027,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0278.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6028,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0275.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6029,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0275.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6030,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0275.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6031,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0335.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6032,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0335.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6033,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0335.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6034,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0247.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6035,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0247.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6036,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0247.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6037,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0334.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6038,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0334.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6039,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0334.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6040,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0336.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6041,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0336.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6042,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0336.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6043,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0252.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6044,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0252.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6045,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0252.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6046,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0305.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6047,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0305.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6048,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0305.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6049,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0249.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6050,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0249.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6051,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0249.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6052,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0266.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6053,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0266.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6054,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0266.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6055,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0333.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6056,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0333.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6057,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0333.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6058,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0258.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6059,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0258.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6060,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0258.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6061,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0248.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6062,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0248.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6063,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0248.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6064,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0243.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6065,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0243.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6066,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0243.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6067,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0002.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6068,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0002.wav,5_3,How is the articulation in the piece?,The piece is played with staccato articulation.
6069,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0002.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6070,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/staccato0002.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6071,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0321.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6072,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0321.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6073,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0321.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6074,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0341.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6075,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0341.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6076,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0341.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
6077,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0307.wav,5_3,How is the dynamics change in the piece?,"The dynamics is increasing, with a cresc. applied on the phrase."
6078,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0307.wav,5_3,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
6079,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/5_3/sample0307.wav,5_3,"Which difficulty level is the piece, in a scale of 9?",1
